date,buy,sell,mid,source,as_of
2021-03-11,55890.0,55884.0,55887.0,bcb-sgs,2021-03-11T00:00:00-03:00
2021-03-12,55640.0,55634.0,55637.0,bcb-sgs,2021-03-12T00:00:00-03:00
2021-03-15,56296.0,56290.0,56293.0,bcb-sgs,2021-03-15T00:00:00-03:00
2021-03-16,55851.0,55845.0,55848.0,bcb-sgs,2021-03-16T00:00:00-03:00
2021-03-17,56579.0,56573.0,56576.0,bcb-sgs,2021-03-17T00:00:00-03:00
2021-03-18,55474.0,55468.0,55471.0,bcb-sgs,2021-03-18T00:00:00-03:00
2021-03-19,55082.0,55076.0,55079.0,bcb-sgs,2021-03-19T00:00:00-03:00
2021-03-22,55269.0,55263.0,55266.0,bcb-sgs,2021-03-22T00:00:00-03:00
2021-03-23,54951.0,54945.0,54948.0,bcb-sgs,2021-03-23T00:00:00-03:00
2021-03-24,55330.0,55324.0,55327.0,bcb-sgs,2021-03-24T00:00:00-03:00
2021-03-25,56585.0,56579.0,56582.0,bcb-sgs,2021-03-25T00:00:00-03:00
2021-03-26,57042.0,57036.0,57039.0,bcb-sgs,2021-03-26T00:00:00-03:00
2021-03-29,57925.0,57919.0,57922.0,bcb-sgs,2021-03-29T00:00:00-03:00
2021-03-30,57642.0,57636.0,57639.0,bcb-sgs,2021-03-30T00:00:00-03:00
2021-03-31,56973.0,56967.0,56970.0,bcb-sgs,2021-03-31T00:00:00-03:00
2021-04-01,56849.0,56843.0,56846.0,bcb-sgs,2021-04-01T00:00:00-03:00
2021-04-05,56579.0,56573.0,56576.0,bcb-sgs,2021-04-05T00:00:00-03:00
2021-04-06,56263.0,56257.0,56260.0,bcb-sgs,2021-04-06T00:00:00-03:00
2021-04-07,55864.0,55858.0,55861.0,bcb-sgs,2021-04-07T00:00:00-03:00
2021-04-08,55817.0,55811.0,55814.0,bcb-sgs,2021-04-08T00:00:00-03:00
2021-04-09,56445.0,56439.0,56442.0,bcb-sgs,2021-04-09T00:00:00-03:00
2021-04-12,56582.0,56576.0,56579.0,bcb-sgs,2021-04-12T00:00:00-03:00
2021-04-13,57064.0,57058.0,57061.0,bcb-sgs,2021-04-13T00:00:00-03:00
2021-04-14,56936.0,56930.0,56933.0,bcb-sgs,2021-04-14T00:00:00-03:00
2021-04-15,56234.0,56228.0,56231.0,bcb-sgs,2021-04-15T00:00:00-03:00
2021-04-16,56328.0,56322.0,56325.0,bcb-sgs,2021-04-16T00:00:00-03:00
2021-04-19,55750.0,55744.0,55747.0,bcb-sgs,2021-04-19T00:00:00-03:00
2021-04-20,55266.0,55260.0,55263.0,bcb-sgs,2021-04-20T00:00:00-03:00
2021-04-22,54970.0,54964.0,54967.0,bcb-sgs,2021-04-22T00:00:00-03:00
2021-04-23,54787.0,54781.0,54784.0,bcb-sgs,2021-04-23T00:00:00-03:00
2021-04-26,54566.0,54560.0,54563.0,bcb-sgs,2021-04-26T00:00:00-03:00
2021-04-27,54424.0,54418.0,54421.0,bcb-sgs,2021-04-27T00:00:00-03:00
2021-04-28,54005.0,53999.0,54002.0,bcb-sgs,2021-04-28T00:00:00-03:00
2021-04-29,53662.0,53656.0,53659.0,bcb-sgs,2021-04-29T00:00:00-03:00
2021-04-30,54036.0,54030.0,54033.0,bcb-sgs,2021-04-30T00:00:00-03:00
2021-05-03,54087.0,54081.0,54084.0,bcb-sgs,2021-05-03T00:00:00-03:00
2021-05-04,54505.0,54499.0,54502.0,bcb-sgs,2021-05-04T00:00:00-03:00
2021-05-05,53872.0,53866.0,53869.0,bcb-sgs,2021-05-05T00:00:00-03:00
2021-05-06,52897.0,52891.0,52894.0,bcb-sgs,2021-05-06T00:00:00-03:00
2021-05-07,52217.0,52211.0,52214.0,bcb-sgs,2021-05-07T00:00:00-03:00
2021-05-10,52227.0,52221.0,52224.0,bcb-sgs,2021-05-10T00:00:00-03:00
2021-05-11,52403.0,52397.0,52400.0,bcb-sgs,2021-05-11T00:00:00-03:00
2021-05-12,52353.0,52347.0,52350.0,bcb-sgs,2021-05-12T00:00:00-03:00
2021-05-13,52815.0,52809.0,52812.0,bcb-sgs,2021-05-13T00:00:00-03:00
2021-05-14,52701.0,52695.0,52698.0,bcb-sgs,2021-05-14T00:00:00-03:00
2021-05-17,52755.0,52749.0,52752.0,bcb-sgs,2021-05-17T00:00:00-03:00
2021-05-18,52588.0,52582.0,52585.0,bcb-sgs,2021-05-18T00:00:00-03:00
2021-05-19,52822.0,52816.0,52819.0,bcb-sgs,2021-05-19T00:00:00-03:00
2021-05-20,52905.0,52899.0,52902.0,bcb-sgs,2021-05-20T00:00:00-03:00
2021-05-21,53027.0,53021.0,53024.0,bcb-sgs,2021-05-21T00:00:00-03:00
2021-05-24,53198.0,53192.0,53195.0,bcb-sgs,2021-05-24T00:00:00-03:00
2021-05-25,53143.0,53137.0,53140.0,bcb-sgs,2021-05-25T00:00:00-03:00
2021-05-26,53164.0,53158.0,53161.0,bcb-sgs,2021-05-26T00:00:00-03:00
2021-05-27,52840.0,52833.0,52836.5,bcb-sgs,2021-05-27T00:00:00-03:00
2021-05-28,52281.0,52274.0,52277.5,bcb-sgs,2021-05-28T00:00:00-03:00
2021-05-31,52322.0,52316.0,52319.0,bcb-sgs,2021-05-31T00:00:00-03:00
2021-06-01,51636.0,51630.0,51633.0,bcb-sgs,2021-06-01T00:00:00-03:00
2021-06-02,51147.0,51140.0,51143.5,bcb-sgs,2021-06-02T00:00:00-03:00
2021-06-04,50666.0,50661.0,50663.5,bcb-sgs,2021-06-04T00:00:00-03:00
2021-06-07,50498.0,50492.0,50495.0,bcb-sgs,2021-06-07T00:00:00-03:00
2021-06-08,50489.0,50483.0,50486.0,bcb-sgs,2021-06-08T00:00:00-03:00
2021-06-09,50533.0,50527.0,50530.0,bcb-sgs,2021-06-09T00:00:00-03:00
2021-06-10,50635.0,50629.0,50632.0,bcb-sgs,2021-06-10T00:00:00-03:00
2021-06-11,51190.0,51184.0,51187.0,bcb-sgs,2021-06-11T00:00:00-03:00
2021-06-14,50707.0,50701.0,50704.0,bcb-sgs,2021-06-14T00:00:00-03:00
2021-06-15,50874.0,50868.0,50871.0,bcb-sgs,2021-06-15T00:00:00-03:00
2021-06-16,50207.0,50201.0,50204.0,bcb-sgs,2021-06-16T00:00:00-03:00
2021-06-17,50359.0,50353.0,50356.0,bcb-sgs,2021-06-17T00:00:00-03:00
2021-06-18,50314.0,50308.0,50311.0,bcb-sgs,2021-06-18T00:00:00-03:00
2021-06-21,50373.0,50367.0,50370.0,bcb-sgs,2021-06-21T00:00:00-03:00
2021-06-22,50178.0,50172.0,50175.0,bcb-sgs,2021-06-22T00:00:00-03:00
2021-06-23,49519.0,49513.0,49516.0,bcb-sgs,2021-06-23T00:00:00-03:00
2021-06-24,49277.0,49271.0,49274.0,bcb-sgs,2021-06-24T00:00:00-03:00
2021-06-25,49206.0,49200.0,49203.0,bcb-sgs,2021-06-25T00:00:00-03:00
2021-06-28,49420.0,49414.0,49417.0,bcb-sgs,2021-06-28T00:00:00-03:00
2021-06-29,49450.0,49444.0,49447.0,bcb-sgs,2021-06-29T00:00:00-03:00
2021-06-30,50022.0,50016.0,50019.0,bcb-sgs,2021-06-30T00:00:00-03:00
2021-07-01,50055.0,50049.0,50052.0,bcb-sgs,2021-07-01T00:00:00-03:00
2021-07-02,50293.0,50287.0,50290.0,bcb-sgs,2021-07-02T00:00:00-03:00
2021-07-05,50749.0,50743.0,50746.0,bcb-sgs,2021-07-05T00:00:00-03:00
2021-07-06,51645.0,51639.0,51642.0,bcb-sgs,2021-07-06T00:00:00-03:00
2021-07-07,52328.0,52322.0,52325.0,bcb-sgs,2021-07-07T00:00:00-03:00
2021-07-08,52587.0,52581.0,52584.0,bcb-sgs,2021-07-08T00:00:00-03:00
2021-07-09,52393.0,52370.0,52381.5,bcb-sgs,2021-07-09T00:00:00-03:00
2021-07-12,52239.0,52233.0,52236.0,bcb-sgs,2021-07-12T00:00:00-03:00
2021-07-13,51770.0,51764.0,51767.0,bcb-sgs,2021-07-13T00:00:00-03:00
2021-07-14,50880.0,50874.0,50877.0,bcb-sgs,2021-07-14T00:00:00-03:00
2021-07-15,51000.0,50994.0,50997.0,bcb-sgs,2021-07-15T00:00:00-03:00
2021-07-16,50941.0,50935.0,50938.0,bcb-sgs,2021-07-16T00:00:00-03:00
2021-07-19,51978.0,51972.0,51975.0,bcb-sgs,2021-07-19T00:00:00-03:00
2021-07-20,52465.0,52459.0,52462.0,bcb-sgs,2021-07-20T00:00:00-03:00
2021-07-21,52516.0,52510.0,52513.0,bcb-sgs,2021-07-21T00:00:00-03:00
2021-07-22,51978.0,51972.0,51975.0,bcb-sgs,2021-07-22T00:00:00-03:00
2021-07-23,51701.0,51695.0,51698.0,bcb-sgs,2021-07-23T00:00:00-03:00
2021-07-26,51863.0,51857.0,51860.0,bcb-sgs,2021-07-26T00:00:00-03:00
2021-07-27,51669.0,51663.0,51666.0,bcb-sgs,2021-07-27T00:00:00-03:00
2021-07-28,51527.0,51521.0,51524.0,bcb-sgs,2021-07-28T00:00:00-03:00
2021-07-29,50682.0,50676.0,50679.0,bcb-sgs,2021-07-29T00:00:00-03:00
2021-07-30,51216.0,51210.0,51213.0,bcb-sgs,2021-07-30T00:00:00-03:00
2021-08-02,51379.0,51373.0,51376.0,bcb-sgs,2021-08-02T00:00:00-03:00
2021-08-03,52464.0,52458.0,52461.0,bcb-sgs,2021-08-03T00:00:00-03:00
2021-08-04,52091.0,52085.0,52088.0,bcb-sgs,2021-08-04T00:00:00-03:00
2021-08-05,51464.0,51459.0,51461.5,bcb-sgs,2021-08-05T00:00:00-03:00
2021-08-06,52410.0,52404.0,52407.0,bcb-sgs,2021-08-06T00:00:00-03:00
2021-08-09,52774.0,52768.0,52771.0,bcb-sgs,2021-08-09T00:00:00-03:00
2021-08-10,52217.0,52211.0,52214.0,bcb-sgs,2021-08-10T00:00:00-03:00
2021-08-11,52013.0,52007.0,52010.0,bcb-sgs,2021-08-11T00:00:00-03:00
2021-08-12,52351.0,52345.0,52348.0,bcb-sgs,2021-08-12T00:00:00-03:00
2021-08-13,52474.0,52468.0,52471.0,bcb-sgs,2021-08-13T00:00:00-03:00
2021-08-16,52495.0,52489.0,52492.0,bcb-sgs,2021-08-16T00:00:00-03:00
2021-08-17,52585.0,52579.0,52582.0,bcb-sgs,2021-08-17T00:00:00-03:00
2021-08-18,53025.0,53019.0,53022.0,bcb-sgs,2021-08-18T00:00:00-03:00
2021-08-19,54180.0,54174.0,54177.0,bcb-sgs,2021-08-19T00:00:00-03:00
2021-08-20,54274.0,54268.0,54271.0,bcb-sgs,2021-08-20T00:00:00-03:00
2021-08-23,53686.0,53680.0,53683.0,bcb-sgs,2021-08-23T00:00:00-03:00
2021-08-24,53017.0,53011.0,53014.0,bcb-sgs,2021-08-24T00:00:00-03:00
2021-08-25,52465.0,52459.0,52462.0,bcb-sgs,2021-08-25T00:00:00-03:00
2021-08-26,52429.0,52423.0,52426.0,bcb-sgs,2021-08-26T00:00:00-03:00
2021-08-27,52200.0,52194.0,52197.0,bcb-sgs,2021-08-27T00:00:00-03:00
2021-08-30,51952.0,51946.0,51949.0,bcb-sgs,2021-08-30T00:00:00-03:00
2021-08-31,51433.0,51427.0,51430.0,bcb-sgs,2021-08-31T00:00:00-03:00
2021-09-01,51576.0,51570.0,51573.0,bcb-sgs,2021-09-01T00:00:00-03:00
2021-09-02,51735.0,51729.0,51732.0,bcb-sgs,2021-09-02T00:00:00-03:00
2021-09-03,51685.0,51679.0,51682.0,bcb-sgs,2021-09-03T00:00:00-03:00
2021-09-06,51773.0,51767.0,51770.0,bcb-sgs,2021-09-06T00:00:00-03:00
2021-09-08,52524.0,52518.0,52521.0,bcb-sgs,2021-09-08T00:00:00-03:00
2021-09-09,52825.0,52819.0,52822.0,bcb-sgs,2021-09-09T00:00:00-03:00
2021-09-10,52158.0,52152.0,52155.0,bcb-sgs,2021-09-10T00:00:00-03:00
2021-09-13,52190.0,52184.0,52187.0,bcb-sgs,2021-09-13T00:00:00-03:00
2021-09-14,52260.0,52254.0,52257.0,bcb-sgs,2021-09-14T00:00:00-03:00
2021-09-15,52576.0,52570.0,52573.0,bcb-sgs,2021-09-15T00:00:00-03:00
2021-09-16,52594.0,52588.0,52591.0,bcb-sgs,2021-09-16T00:00:00-03:00
2021-09-17,53103.0,53097.0,53100.0,bcb-sgs,2021-09-17T00:00:00-03:00
2021-09-20,53332.0,53326.0,53329.0,bcb-sgs,2021-09-20T00:00:00-03:00
2021-09-21,53044.0,53038.0,53041.0,bcb-sgs,2021-09-21T00:00:00-03:00
2021-09-22,52783.0,52777.0,52780.0,bcb-sgs,2021-09-22T00:00:00-03:00
2021-09-23,52891.0,52885.0,52888.0,bcb-sgs,2021-09-23T00:00:00-03:00
2021-09-24,53435.0,53429.0,53432.0,bcb-sgs,2021-09-24T00:00:00-03:00
2021-09-27,53478.0,53472.0,53475.0,bcb-sgs,2021-09-27T00:00:00-03:00
2021-09-28,54206.0,54200.0,54203.0,bcb-sgs,2021-09-28T00:00:00-03:00
2021-09-29,54173.0,54167.0,54170.0,bcb-sgs,2021-09-29T00:00:00-03:00
2021-09-30,54394.0,54388.0,54391.0,bcb-sgs,2021-09-30T00:00:00-03:00
2021-10-01,53911.0,53905.0,53908.0,bcb-sgs,2021-10-01T00:00:00-03:00
2021-10-04,54204.0,54198.0,54201.0,bcb-sgs,2021-10-04T00:00:00-03:00
2021-10-05,54611.0,54605.0,54608.0,bcb-sgs,2021-10-05T00:00:00-03:00
2021-10-06,55097.0,55091.0,55094.0,bcb-sgs,2021-10-06T00:00:00-03:00
2021-10-07,55140.0,55134.0,55137.0,bcb-sgs,2021-10-07T00:00:00-03:00
2021-10-08,55084.0,55078.0,55081.0,bcb-sgs,2021-10-08T00:00:00-03:00
2021-10-11,55161.0,55155.0,55158.0,bcb-sgs,2021-10-11T00:00:00-03:00
2021-10-13,55471.0,55464.0,55467.5,bcb-sgs,2021-10-13T00:00:00-03:00
2021-10-14,54988.0,54982.0,54985.0,bcb-sgs,2021-10-14T00:00:00-03:00
2021-10-15,54510.0,54504.0,54507.0,bcb-sgs,2021-10-15T00:00:00-03:00
2021-10-18,55193.0,55187.0,55190.0,bcb-sgs,2021-10-18T00:00:00-03:00
2021-10-19,55521.0,55515.0,55518.0,bcb-sgs,2021-10-19T00:00:00-03:00
2021-10-20,55571.0,55565.0,55568.0,bcb-sgs,2021-10-20T00:00:00-03:00
2021-10-21,56423.0,56417.0,56420.0,bcb-sgs,2021-10-21T00:00:00-03:00
2021-10-22,57117.0,57111.0,57114.0,bcb-sgs,2021-10-22T00:00:00-03:00
2021-10-25,55973.0,55967.0,55970.0,bcb-sgs,2021-10-25T00:00:00-03:00
2021-10-26,55800.0,55794.0,55797.0,bcb-sgs,2021-10-26T00:00:00-03:00
2021-10-27,55667.0,55661.0,55664.0,bcb-sgs,2021-10-27T00:00:00-03:00
2021-10-28,56124.0,56118.0,56121.0,bcb-sgs,2021-10-28T00:00:00-03:00
2021-10-29,56430.0,56424.0,56427.0,bcb-sgs,2021-10-29T00:00:00-03:00
2021-11-01,56694.0,56688.0,56691.0,bcb-sgs,2021-11-01T00:00:00-03:00
2021-11-03,56672.0,56666.0,56669.0,bcb-sgs,2021-11-03T00:00:00-03:00
2021-11-04,55942.0,55936.0,55939.0,bcb-sgs,2021-11-04T00:00:00-03:00
2021-11-05,55455.0,55449.0,55452.0,bcb-sgs,2021-11-05T00:00:00-03:00
2021-11-08,55627.0,55621.0,55624.0,bcb-sgs,2021-11-08T00:00:00-03:00
2021-11-09,54957.0,54951.0,54954.0,bcb-sgs,2021-11-09T00:00:00-03:00
2021-11-10,54590.0,54584.0,54587.0,bcb-sgs,2021-11-10T00:00:00-03:00
2021-11-11,54171.0,54165.0,54168.0,bcb-sgs,2021-11-11T00:00:00-03:00
2021-11-12,54199.0,54193.0,54196.0,bcb-sgs,2021-11-12T00:00:00-03:00
2021-11-16,54772.0,54766.0,54769.0,bcb-sgs,2021-11-16T00:00:00-03:00
2021-11-17,54993.0,54987.0,54990.0,bcb-sgs,2021-11-17T00:00:00-03:00
2021-11-18,55470.0,55464.0,55467.0,bcb-sgs,2021-11-18T00:00:00-03:00
2021-11-19,55584.0,55578.0,55581.0,bcb-sgs,2021-11-19T00:00:00-03:00
2021-11-22,55841.0,55835.0,55838.0,bcb-sgs,2021-11-22T00:00:00-03:00
2021-11-23,56456.0,56450.0,56453.0,bcb-sgs,2021-11-23T00:00:00-03:00
2021-11-24,56027.0,56021.0,56024.0,bcb-sgs,2021-11-24T00:00:00-03:00
2021-11-25,55740.0,55734.0,55737.0,bcb-sgs,2021-11-25T00:00:00-03:00
2021-11-26,55865.0,55859.0,55862.0,bcb-sgs,2021-11-26T00:00:00-03:00
2021-11-29,56118.0,56112.0,56115.0,bcb-sgs,2021-11-29T00:00:00-03:00
2021-11-30,56199.0,56193.0,56196.0,bcb-sgs,2021-11-30T00:00:00-03:00
2021-12-01,56168.0,56162.0,56165.0,bcb-sgs,2021-12-01T00:00:00-03:00
2021-12-02,56345.0,56339.0,56342.0,bcb-sgs,2021-12-02T00:00:00-03:00
2021-12-03,56432.0,56426.0,56429.0,bcb-sgs,2021-12-03T00:00:00-03:00
2021-12-06,56877.0,56871.0,56874.0,bcb-sgs,2021-12-06T00:00:00-03:00
2021-12-07,56411.0,56405.0,56408.0,bcb-sgs,2021-12-07T00:00:00-03:00
2021-12-08,55779.0,55773.0,55776.0,bcb-sgs,2021-12-08T00:00:00-03:00
2021-12-09,55564.0,55558.0,55561.0,bcb-sgs,2021-12-09T00:00:00-03:00
2021-12-10,55931.0,55925.0,55928.0,bcb-sgs,2021-12-10T00:00:00-03:00
2021-12-13,56357.0,56351.0,56354.0,bcb-sgs,2021-12-13T00:00:00-03:00
2021-12-14,56461.0,56455.0,56458.0,bcb-sgs,2021-12-14T00:00:00-03:00
2021-12-15,57127.0,57121.0,57124.0,bcb-sgs,2021-12-15T00:00:00-03:00
2021-12-16,56963.0,56957.0,56960.0,bcb-sgs,2021-12-16T00:00:00-03:00
2021-12-17,56959.0,56953.0,56956.0,bcb-sgs,2021-12-17T00:00:00-03:00
2021-12-20,57055.0,57049.0,57052.0,bcb-sgs,2021-12-20T00:00:00-03:00
2021-12-21,57372.0,57367.0,57369.5,bcb-sgs,2021-12-21T00:00:00-03:00
2021-12-22,57201.0,57195.0,57198.0,bcb-sgs,2021-12-22T00:00:00-03:00
2021-12-23,56910.0,56904.0,56907.0,bcb-sgs,2021-12-23T00:00:00-03:00
2021-12-24,56591.0,56541.0,56566.0,bcb-sgs,2021-12-24T00:00:00-03:00
2021-12-27,56650.0,56644.0,56647.0,bcb-sgs,2021-12-27T00:00:00-03:00
2021-12-28,56438.0,56432.0,56435.0,bcb-sgs,2021-12-28T00:00:00-03:00
2021-12-29,56619.0,56613.0,56616.0,bcb-sgs,2021-12-29T00:00:00-03:00
2021-12-30,55805.0,55799.0,55802.0,bcb-sgs,2021-12-30T00:00:00-03:00
2021-12-31,55805.0,55799.0,55802.0,bcb-sgs,2021-12-31T00:00:00-03:00
2022-01-03,56309.0,56303.0,56306.0,bcb-sgs,2022-01-03T00:00:00-03:00
2022-01-04,56776.0,56770.0,56773.0,bcb-sgs,2022-01-04T00:00:00-03:00
2022-01-05,56628.0,56622.0,56625.0,bcb-sgs,2022-01-05T00:00:00-03:00
2022-01-06,57042.0,57036.0,57039.0,bcb-sgs,2022-01-06T00:00:00-03:00
2022-01-07,56753.0,56747.0,56750.0,bcb-sgs,2022-01-07T00:00:00-03:00
2022-01-10,56736.0,56730.0,56733.0,bcb-sgs,2022-01-10T00:00:00-03:00
2022-01-11,56351.0,56345.0,56348.0,bcb-sgs,2022-01-11T00:00:00-03:00
2022-01-12,55611.0,55605.0,55608.0,bcb-sgs,2022-01-12T00:00:00-03:00
2022-01-13,55246.0,55240.0,55243.0,bcb-sgs,2022-01-13T00:00:00-03:00
2022-01-14,55349.0,55343.0,55346.0,bcb-sgs,2022-01-14T00:00:00-03:00
2022-01-17,55058.0,55052.0,55055.0,bcb-sgs,2022-01-17T00:00:00-03:00
2022-01-18,55213.0,55207.0,55210.0,bcb-sgs,2022-01-18T00:00:00-03:00
2022-01-19,54978.0,54972.0,54975.0,bcb-sgs,2022-01-19T00:00:00-03:00
2022-01-20,54166.0,54160.0,54163.0,bcb-sgs,2022-01-20T00:00:00-03:00
2022-01-21,54401.0,54395.0,54398.0,bcb-sgs,2022-01-21T00:00:00-03:00
2022-01-24,54910.0,54904.0,54907.0,bcb-sgs,2022-01-24T00:00:00-03:00
2022-01-25,54971.0,54965.0,54968.0,bcb-sgs,2022-01-25T00:00:00-03:00
2022-01-26,54324.0,54318.0,54321.0,bcb-sgs,2022-01-26T00:00:00-03:00
2022-01-27,53812.0,53806.0,53809.0,bcb-sgs,2022-01-27T00:00:00-03:00
2022-01-28,53954.0,53948.0,53951.0,bcb-sgs,2022-01-28T00:00:00-03:00
2022-01-31,53574.0,53568.0,53571.0,bcb-sgs,2022-01-31T00:00:00-03:00
2022-02-01,52810.0,52804.0,52807.0,bcb-sgs,2022-02-01T00:00:00-03:00
2022-02-02,52956.0,52950.0,52953.0,bcb-sgs,2022-02-02T00:00:00-03:00
2022-02-03,53025.0,53019.0,53022.0,bcb-sgs,2022-02-03T00:00:00-03:00
2022-02-04,53284.0,53278.0,53281.0,bcb-sgs,2022-02-04T00:00:00-03:00
2022-02-07,52913.0,52907.0,52910.0,bcb-sgs,2022-02-07T00:00:00-03:00
2022-02-08,52699.0,52693.0,52696.0,bcb-sgs,2022-02-08T00:00:00-03:00
2022-02-09,52735.0,52729.0,52732.0,bcb-sgs,2022-02-09T00:00:00-03:00
2022-02-10,52101.0,52095.0,52098.0,bcb-sgs,2022-02-10T00:00:00-03:00
2022-02-11,51987.0,51981.0,51984.0,bcb-sgs,2022-02-11T00:00:00-03:00
2022-02-14,52106.0,52100.0,52103.0,bcb-sgs,2022-02-14T00:00:00-03:00
2022-02-15,51881.0,51875.0,51878.0,bcb-sgs,2022-02-15T00:00:00-03:00
2022-02-16,51630.0,51624.0,51627.0,bcb-sgs,2022-02-16T00:00:00-03:00
2022-02-17,51565.0,51559.0,51562.0,bcb-sgs,2022-02-17T00:00:00-03:00
2022-02-18,51339.0,51333.0,51336.0,bcb-sgs,2022-02-18T00:00:00-03:00
2022-02-21,50997.0,50991.0,50994.0,bcb-sgs,2022-02-21T00:00:00-03:00
2022-02-22,50611.0,50605.0,50608.0,bcb-sgs,2022-02-22T00:00:00-03:00
2022-02-23,50143.0,50137.0,50140.0,bcb-sgs,2022-02-23T00:00:00-03:00
2022-02-24,51174.0,51168.0,51171.0,bcb-sgs,2022-02-24T00:00:00-03:00
2022-02-25,51394.0,51388.0,51391.0,bcb-sgs,2022-02-25T00:00:00-03:00
2022-03-02,51347.0,51341.0,51344.0,bcb-sgs,2022-03-02T00:00:00-03:00
2022-03-03,50479.0,50473.0,50476.0,bcb-sgs,2022-03-03T00:00:00-03:00
2022-03-04,50758.0,50752.0,50755.0,bcb-sgs,2022-03-04T00:00:00-03:00
2022-03-07,50579.0,50573.0,50576.0,bcb-sgs,2022-03-07T00:00:00-03:00
2022-03-08,50903.0,50897.0,50900.0,bcb-sgs,2022-03-08T00:00:00-03:00
2022-03-09,50094.0,50088.0,50091.0,bcb-sgs,2022-03-09T00:00:00-03:00
2022-03-10,50513.0,50507.0,50510.0,bcb-sgs,2022-03-10T00:00:00-03:00
2022-03-11,50255.0,50249.0,50252.0,bcb-sgs,2022-03-11T00:00:00-03:00
2022-03-14,50647.0,50641.0,50644.0,bcb-sgs,2022-03-14T00:00:00-03:00
2022-03-15,51314.0,51308.0,51311.0,bcb-sgs,2022-03-15T00:00:00-03:00
2022-03-16,51287.0,51281.0,51284.0,bcb-sgs,2022-03-16T00:00:00-03:00
2022-03-17,50764.0,50758.0,50761.0,bcb-sgs,2022-03-17T00:00:00-03:00
2022-03-18,50411.0,50405.0,50408.0,bcb-sgs,2022-03-18T00:00:00-03:00
2022-03-21,49666.0,49660.0,49663.0,bcb-sgs,2022-03-21T00:00:00-03:00
2022-03-22,49208.0,49202.0,49205.0,bcb-sgs,2022-03-22T00:00:00-03:00
2022-03-23,48704.0,48698.0,48701.0,bcb-sgs,2022-03-23T00:00:00-03:00
2022-03-24,48067.0,48061.0,48064.0,bcb-sgs,2022-03-24T00:00:00-03:00
2022-03-25,47782.0,47776.0,47779.0,bcb-sgs,2022-03-25T00:00:00-03:00
2022-03-28,47905.0,47899.0,47902.0,bcb-sgs,2022-03-28T00:00:00-03:00
2022-03-29,47486.0,47480.0,47483.0,bcb-sgs,2022-03-29T00:00:00-03:00
2022-03-30,47497.0,47491.0,47494.0,bcb-sgs,2022-03-30T00:00:00-03:00
2022-03-31,47378.0,47372.0,47375.0,bcb-sgs,2022-03-31T00:00:00-03:00
2022-04-01,46984.0,46978.0,46981.0,bcb-sgs,2022-04-01T00:00:00-03:00
2022-04-04,46175.0,46169.0,46172.0,bcb-sgs,2022-04-04T00:00:00-03:00
2022-04-05,46400.0,46394.0,46397.0,bcb-sgs,2022-04-05T00:00:00-03:00
2022-04-06,46967.0,46961.0,46964.0,bcb-sgs,2022-04-06T00:00:00-03:00
2022-04-07,47422.0,47416.0,47419.0,bcb-sgs,2022-04-07T00:00:00-03:00
2022-04-08,47513.0,47507.0,47510.0,bcb-sgs,2022-04-08T00:00:00-03:00
2022-04-11,47025.0,47019.0,47022.0,bcb-sgs,2022-04-11T00:00:00-03:00
2022-04-12,46483.0,46477.0,46480.0,bcb-sgs,2022-04-12T00:00:00-03:00
2022-04-13,46811.0,46805.0,46808.0,bcb-sgs,2022-04-13T00:00:00-03:00
2022-04-14,47158.0,47152.0,47155.0,bcb-sgs,2022-04-14T00:00:00-03:00
2022-04-18,46746.0,46740.0,46743.0,bcb-sgs,2022-04-18T00:00:00-03:00
2022-04-19,46664.0,46658.0,46661.0,bcb-sgs,2022-04-19T00:00:00-03:00
2022-04-20,46397.0,46391.0,46394.0,bcb-sgs,2022-04-20T00:00:00-03:00
2022-04-22,47326.0,47320.0,47323.0,bcb-sgs,2022-04-22T00:00:00-03:00
2022-04-25,48818.0,48812.0,48815.0,bcb-sgs,2022-04-25T00:00:00-03:00
2022-04-26,49666.0,49660.0,49663.0,bcb-sgs,2022-04-26T00:00:00-03:00
2022-04-27,50167.0,50161.0,50164.0,bcb-sgs,2022-04-27T00:00:00-03:00
2022-04-28,50110.0,50104.0,50107.0,bcb-sgs,2022-04-28T00:00:00-03:00
2022-04-29,49191.0,49185.0,49188.0,bcb-sgs,2022-04-29T00:00:00-03:00
2022-05-02,50266.0,50260.0,50263.0,bcb-sgs,2022-05-02T00:00:00-03:00
2022-05-03,50167.0,50161.0,50164.0,bcb-sgs,2022-05-03T00:00:00-03:00
2022-05-04,50093.0,50087.0,50090.0,bcb-sgs,2022-05-04T00:00:00-03:00
2022-05-05,50051.0,50045.0,50048.0,bcb-sgs,2022-05-05T00:00:00-03:00
2022-05-06,50750.0,50744.0,50747.0,bcb-sgs,2022-05-06T00:00:00-03:00
2022-05-09,51340.0,51334.0,51337.0,bcb-sgs,2022-05-09T00:00:00-03:00
2022-05-10,51390.0,51384.0,51387.0,bcb-sgs,2022-05-10T00:00:00-03:00
2022-05-11,51244.0,51238.0,51241.0,bcb-sgs,2022-05-11T00:00:00-03:00
2022-05-12,51482.0,51476.0,51479.0,bcb-sgs,2022-05-12T00:00:00-03:00
2022-05-13,51075.0,51069.0,51072.0,bcb-sgs,2022-05-13T00:00:00-03:00
2022-05-16,50666.0,50660.0,50663.0,bcb-sgs,2022-05-16T00:00:00-03:00
